user,location,text
donpvto,,"@petrogustavo @CIDH Definitivamente una república bananera, en eso nos volvió a convertir los votantes Uribistas, u… https://t.co/oCxB4I8EQE"
Alexmontoya1988,"Bogotá, D.C., Colombia","@Ingeavendano @piedadcordoba @CIDH @petrogustavo Jajaja se va a quedar con las ganas,porque si fuera culpable tal v… https://t.co/dQ9LtAzYqH"
Jose72361675,,"@petrogustavo @CIDH Señor petro hay que acatar las leyes, eso es democracia"
catministry,Bogota,@petrogustavo @CIDH mire lo que dice su lámeselas https://t.co/r7AEoO4mWI
Ricardoped1323,,Decisión procuraduria es demostrar que camina en reversa y afecta la imagen institucional y de Colombia ante comuni… https://t.co/RwMbsszKaO
Tob1Always,,"Lo que prohíbe la CIDH, es afectar los derechos políticos de los ciudadanos con medidas como la destitución y la im… https://t.co/Cf6pkeuGyZ"
Don_lovoe,"Bogotá, D.C., Colombia",@petrogustavo @CIDH USD ES EL PEOR ENEMIGO DE COLOMBIA 💩 https://t.co/2gl8XSDUTG
CesarSerpa,"Santa Marta, Colombia",@petrogustavo @CIDH Le salió mal la apuesta al uribismo mafioso ya que con ese abuso de la #ProcuradoraDeBolsillo a… https://t.co/xMlwUuMCVH
CChupsgerry4,,"@petrogustavo @CIDH No me gusta Petro para presidente, en mi humilde forma de pensar 😓"
dianacastroleon,,@anajuegaconnada En últimas con esa Ley el Congreso y la Procuraduría le hicieron conejo a la sentencia de la CIDH… https://t.co/D0A2v7wrBx
LeonIzquierda,"Bogotá, D.C., Colombia",@MarioRobertoP @CarleGoma Pero el talante democrático en esta situación es rechazar con contundencia lo que hizo ca… https://t.co/qjMwFFXgpv
Alexmontoya1988,"Bogotá, D.C., Colombia","@AsocamvicF @piedadcordoba @CIDH @petrogustavo Bien estúpido, si es su hermano ella vera a que va.tonto"
pernia_i,,@petrogustavo @CIDH Están preocupados xq entré los sancionados e inabilitados está unos de sus mayores promotores d… https://t.co/FJotQJaKBk
Delinho19,,"@PGN_COL Y ésto cómo queda para uds? 
@WRadioColombia @CaracolRadio @CathyJuvinao @QuinteroCalle @RobertoMTico… https://t.co/XgVVtHhGp2"
Eljmoncada,,@MONYRODRIGUEZOF Pero tambien hay que entender que hay mecanismos de protección como la @CIDH y esos fallos se tien… https://t.co/Z7sjwgTXJe
Juanlondono1989,"Pereira, Colombia","Por último, como de todo no sabemos y en estas redes aparecen expertos en todas las áreas del derecho con tal de de… https://t.co/OgM1ivjBsz"
OSCARIGM,Colombia,"@calderonwiliams @huguesgamezg Como sabe tanto, sabrá que las autoridades están en la obligación de respetar el Blo… https://t.co/wu9OoYs1so"
Jfmonin,"Medellín, Antioquia, Colombia",@petrogustavo @CIDH ¿Golpe de estado? No sabía que @QuinteroCalle era presidente.
gelmang,bogota,"@elteachersote @petrogustavo @CIDH Claro es a mi quien han filmado metiendo.
Eso mamertos vengan a mi .."
calokeres,Guatemala,La CIDH no era comunista?
AnaCHerrera3,,@SdrodriguezT @petrogustavo @CIDH Perdón si los q se exaltan la ley son los uribistas me imagino q eres uno de ello… https://t.co/oHsluzq03y
JARABINHO,,"@oscmarva @leidypaorincon @QuinteroCalle No soy abogado ni sé mucho de esos temas, pero a ver, veo q la CIDH hace l… https://t.co/3VDGCR2Vpd"
DrJekyllyMrHyd,Colombia,@elcolombiano @diamaov @elcolombiano sería bueno que ustedes como periodistas serios e independientes que se muestr… https://t.co/ctSgKn2YFm
Parcejul,"Bogotá, D.C., Colombia","Por esta publicación en su cuenta de Twitter, @PGN_COL incompetente suspende al alcalde Daniel @QuinteroCalle que l… https://t.co/laisdRqdzm"
jorcaspa,,@QuinteroCalle Adelante Daniel. No se deje de los costeños miserables. La CIDH dará la razón!!!! Mi apoyo
juro2806,"Valencia, Venezuela","@Carolapalante @petrogustavo @CIDH venezolano!!! ahi, no mas!"
Tesoritote,,@petrogustavo @CIDH El golpe de Estado es cuando hay militares...y cuando un atarvan de izquierda se quiere pasar l… https://t.co/T8rTrPlIqg
wirviescas,,"@petrogustavo @CIDH le obliga suspender de por vida al pte. por actuar descaradamente en política que, como no le e… https://t.co/Y4aIb8uWvM"
camo22t,Colombia,@Andykarol6 @MafeCarrascal @jorgemontanac @QuinteroCalle @juanduquega @estebanrestre @diamaov @CIDH Y porque no rev… https://t.co/cUCh2nXAtj
HAROLDVACCA,Bogota. colombia,@RevistaSemana Los efebos de Matarifes no entendieron:  la precariedad de la revocatoria la hizo caer solita. De ot… https://t.co/xUNDHM52rJ
JuanCalosarre,"Pereira, Colombia","@MauricioGalin11 Ya están alistanso una tutela, roda vez que se vulneró el debido proceso Art. 29 constitución y ju… https://t.co/H9n5bQKvet"
JEMC1597,,@MAndreaNieto Lea fallo de la CIDH. Ombe
TITAINES,,@AlegreBengali Eso ya lo vivimos con #PetroElCacasCriminalImpune Empieza el sainete de Tutelaton en tribunales y co… https://t.co/pInkjGPIFx
reag19681,"Mocoa, Colombia",@ManuelMavisoy @FelicianoValen @CIDH @DefensoriaCol @FiscaliaCol Que más se puede esperar en un Estado Social de De… https://t.co/PmRoj59c94
Audrey_DC_,"Bogotá, D.C., Colombia","Ellos saben que la sanción disciplinaria está mal, están jugando con tiempos, mientras se lleve a la CIDH el daño q… https://t.co/pY72frc2Ez"
Eljmoncada,,"¿Por qué la @PGN_COL está desacatando los fallos de la @CIDH? Además, Margarita Cabello es una conveniente porque n… https://t.co/k6RcJunblw"
JonailethC,,@petrogustavo @CIDH Te lo repito usted no es presidente bobo hijo de pata. Usted es vilador de niños y niñas https://t.co/RwbDN7FU8o
jocajor4,,@adnarquitectur1 @RodrigoUprimny Veo q no sabes de hermenéutica juridica. Cual es la diferencia? Ninguna. Solo hay… https://t.co/OcvtJHkadV
juanuribe22,,"@petrogustavo @CIDH El terrorismo mirando por un solo ojo....
En Ibague, suspendieron otro Alcalde por ayudar a otr… https://t.co/k4Mrl8VZm2"
5Meraki,"Medellín, Colombia","#ElCambioEnPrimera ✅
#QueSancionenA Margarita Cabello por participación en política y desacatar las instrucciones de @CIDH"
Carolapalante,,@juro2806 @petrogustavo @CIDH Petrista?
jfernandolozada,"IBAGUÉ, COLOMBIA",@petrogustavo @CIDH Debería de solidarizarse con el pobre alcalde de Ibagué también.... Ahhh claro el no se identiFICO con ustedes...
RRmao,Medellin,@petrogustavo @CIDH El degenerado de petro sale a defender a su mascota en Medellín ..y luego no es dizque independ… https://t.co/bdwQj9S83d
carlos_rijas,,La CIDH no está por encima de la Constitución Política de Colombia. Los “alternativos” ocupan posiciones x la democ… https://t.co/GOeQEhSVjp
Karla_EspinozaR,Cali - Colombia,@QuinteroCalle Conoce las leyes internacionales que superan las leyes nacionales que actualmente están en dictadura… https://t.co/HWwKCNePAO
verdadconmusica,,@petrogustavo @CIDH golpe de estado? eso qué significa? que va a convocar a sus vándalos de la primera línea para q… https://t.co/RWvyk6UCtJ
FPolispedia_20,"Bogotá, D.C., Colombia","@anajuegaconnada Si y no. Según el gobierno colombiano lo puede hacer, pero si uno interpreta la sentencia de CIDH… https://t.co/4zqaTgjbHU"
iLarc93,"It's Colombia, Not Columbia! ",@petrogustavo @CIDH Ahhhhh pero se hace el ciego con el alcalde de Ibagué...
AlejoGmezH1,"Valle del Cauca, Colombia","Cuando la CIDH le restituya los derechos a Quintero, q dirá a decir esta Basura Corrupta, Expropiadora de Tierras.
https://t.co/kZqKmDIDuF"
juancar_guzmana,,@petrogustavo @CIDH Empecemos por darle golpe de estado a su mansión. Señor petro.
tapias_cesar,Colombia...,"@QuinteroCalle todo mi apoyo flaco, vos sabes q eso se ajusta con una tutela, la procurrupta no puede sancionar fun… https://t.co/0bUkyyMkGC"
Claudia98799671,,@cnashr @CIDH @ONU_derechos Muy bien solo  delincuentes !!!!!
CamiloRincon_10,,@PGN_COL &lt;&lt;Efectivo y Garantista&gt;&gt; para quién o quiénes? Si algunos funcionarios de la Procuraduría General de la N… https://t.co/Ph2dhvSR6f
CarlosA96325970,,"@petrogustavo @CIDH Candidato mentiroso,,
Deje de desinformar a la gente.

No contaba con que en Medellín ya no tie… https://t.co/1CsOZPQXLk"
Juanlondono1989,"Pereira, Colombia",Medellín e Ibague en mi concepto son contrarios al control convencional de la CIDH. Revisada nuevamente la sentenci… https://t.co/N3erpn5J83
ruthdefrutos,"Málaga, España","⚖️Hace una semana la ONU, la OSCE, la CIDH y la CADH recordaron que asesinar periodistas es considerado un crimen d… https://t.co/XobbUyqp11"
elteachersote,Colombia,@gelmang @petrogustavo @CIDH Jajajaja la experiencia...
marioneld,Bogotá ,"@petrogustavo @CIDH O sea q lo de Medellín es un golpe de de estado.
Y lo de Ibague cómo lo https://t.co/3UI3yqxVAO… https://t.co/eaFUhjhXjO"
juandacfox,"Bogotá, D.C., Colombia",@PGN_COL Una disque “jurista” de su calibre y no lee la jurisprudencia de la CIDH??
lxexpxe,Cali,"@AUGUSTOOCAMPO @petrogustavo Creo que hay algo que precisar, el fallo no es de la @CIDH , es de la @CorteIDH"
carlaparks2015,Colombia,@MargaritaRepo Ustedes saben que van a perder por que la CIDH ya se pronunció al respecto. Cada día qué pasa dándon… https://t.co/mRzFpPjEAr
efuqui,Bogotá,@petrogustavo @CIDH Les parece que estas deben ser las  palabras de una persona que aspira a comandar el barco?
juro2806,"Valencia, Venezuela","@Carolapalante @petrogustavo @CIDH no ha pasado nada, amiga. sigue en tu limbo. buen dia"
_primadonna24,Colombia,@waldirrenteria dizque gana la Constitución jajsjsj ríe desde Petro vs Colombia en la CIDH
AlfonsoGumucio,"La Paz, Bolivia","💥    En todos los actos delictivos en Bolivia está metido el MAS, un partido de mafiosos y corruptos. 
Pasan poco t… https://t.co/2JpT6XRVzy"
Franie_Candanga,,@GeorgeArtwell @petrogustavo @CIDH Cual golpe uds violan las leyes hacen del estamento jurico una basura y sólo los… https://t.co/ap1xQQy03r
ing_johann,,@petrogustavo @CIDH Pero la registraduria si puede embolatar un referendo popular?
Cosasdevalor1,,@petrogustavo @CIDH Se lo merece su hijito @QuinteroCalle que ho ha hecho sino politica desde que llegó a la alcaldía en vez de gobernar.
jrmarcilloa7,,"@DaniAlejandroM Respetable posición. Aunque comparto lo siguiente: ""La esencia de la decisión de la CIDH es que no… https://t.co/VFKcGp2MZq"
FPolispedia_20,"Bogotá, D.C., Colombia","@anajuegaconnada Lo segundo ¿Te acuerdas del caso de Petro ante CIDH? Bueno, después de ese caso la CIDH recomendó… https://t.co/lWSOgAKyT4"
Ganzo71929731,,@petrogustavo @CIDH También le pido que cumpla con el mandato de ponerse a gobernar y no hacer Política.... De ser… https://t.co/D0Y4Q4s1OG
sebasmet,,@PizarroMariaJo @CIDH Suspensión.
iaderg,bogota,@piedadcordoba @CIDH @petrogustavo Vaya y quesese con la DEA!  Manipuladora de secuestrados
Juliancardona8,Colombia,"@petrogustavo @CIDH Nunca votaré por este ""señor"" que solo le gusta la división y el caos..."
ElmerFdoGallego,,@ariztmendy Según la CIDH la Procuraduría no tiene competencia para suspender ningun funcionario electo por voto po… https://t.co/vmjNP1XZzp
LizethCaro9,,"@petrogustavo @CIDH Eso es lo que usted quiere Señor Petro, acabar con el país, llamar a delinquir, quemar, robar.… https://t.co/VNfB0z87Ci"
cesarss120912,,@piedadcordoba @CIDH @petrogustavo Hablo la q daba la orden de secuestrar o liberar 🤡
mig_jmauro,Colombia,@petrogustavo @CIDH 🤣🤣 ternurita... Ud no conoce golpe de estado en Colombia y si llega a robarse las elecciones es… https://t.co/vCRcYN3IHU
wilsoviedo,,@davidnavia @jackymejsan @tavo2366 La vigilancia de la ONU es precisamente para evitar que los órganos de control q… https://t.co/Z57CyfZ4nI
cedulaal150,Te sigue ,"@vmblegal @CorteIDH Si el Estado es demandado, debe defenderse. Poco se habla de que el fallo de la CIDH parece que… https://t.co/wJA1FEyFYT"
tatygut60,Antofagasta/Chile,@cnashr @CIDH @ONU_derechos Es necesario este tipo de respuesta?? Ya se naturalizó el violentar y golpear!! De ésto estamos agotados..
florian_pardo,,@QuinteroCalle Pregunto: Cuantas acciones de tutela se han iniciado para desestimar la sanción de la Procuradora? Y… https://t.co/Yi7ghvXpCN
anajuegaconnada,,"Abogados, una pregunta a la que agradezco una respuesta sin insultos. 

Si la Procuradora no tiene competencia para… https://t.co/Xh99BNPFkf"
SofiaJa86,"Bogotá, D.C., Colombia",@VirnaJohnson @QuinteroCalle Va a ser hermoso cuando finalmente se den cuenta que la CIDH permite la suspensión de… https://t.co/2ZWJwpmn0c
ligajuridica1,,"@PGN_COL Sra. Cabello, y Duque y Zapateiro? Justicia selectiva y contraconvencional para avivar el poder popular. L… https://t.co/Yo19nvcBHU"
FelipeSegundo71,,@piedadcordoba @CIDH @petrogustavo Extraditaron a la hermana de Otto. El tiempo de vanagloriarse a si mismo se está acabando.
alvarin1955,,"@petrogustavo @CIDH Llorón, llorón"
velpara51,"Medellín, Colombia",@petrogustavo @CIDH LA NARCODICTADURA DE IVÁN DUQUE Actuando para apoyar a FICO GUTIÉRREZ
khaheshar191,Bogotá,"@MAndreaNieto No entiende nada usted. Hay una sentencia de la CIDH. Si se enteró o esa tampoco cuenta para ustedes,… https://t.co/2qJ3x2Bdo8"
auribevoz,Bogotá DC.,"@AntonioCR1974 @MAndreaNieto @CIDH De JUAN ORLANDO HERNÁNDEZ expresidente de Honduras extraditado, Pluralidad Z dij… https://t.co/vomZZOiM9y"
chilavasq,San Antonio De Pereira,"@PedroQuintero09 @AlucardKey @petrogustavo @CIDH Entonces, si no sabe, para que habla tanta damier?"
staceyjags,"Ibagué, Colombia","@calderonwiliams Pues como que se equivoco calderon, no respetan la sentencia de CIDH, eso se cae porque no cumple… https://t.co/As5zxlCy7Z"
dabutti_,,"Después dicen que Colombia no es una dictadura, actuación igual a Maduro con procuradora de bolsillo violando juris… https://t.co/8MKNf9R19N"
GonzaloGaravit3,,"@millersoto @sergio_fajardo @PGN_COL Qué imagen tiene Colombia ante el mundo?
Sicarios colombianos matan al preside… https://t.co/jOl4pzgQW3"
El_Analista_oo7,,"@vanedelatorre @maladiaynoche Puede hacerle un llamado de atención inicialmente, pero no lo puede suspender, ya lo dijo la CIDH!"
bambieyesurss,,@Khira88640852 @petrogustavo @CIDH a los dos hijueputa viva el anarquismo
jorgebolano1,"Barranquilla, Colombia","@petrogustavo @CIDH Deje de especular, a ud lo salvo la negociación por el “SI” que hizo con Santos."
elmocosquilla38,,"@anicamachob @petrogustavo @CIDH Si pongámonos de acuerdo, dejé de defender un gobierno narco paramilitar genocida y sea imparcial."
MissTremebunda,En la porra. 😌,@walloro @petrogustavo @CIDH ¡La misma que consumes tú! 😌
OnlinePyco,"Chiapas, México",@petrogustavo @CIDH Porque todos los socialistas de América hablan el mismo lenguaje divisionario porque son patéti… https://t.co/dcUHpEkl5F
arroyave76,Manizalita en Bogotá,"@petrogustavo @CIDH Y en Ibagué no??? Según su criterio??  Así son, selectivos con la justicia cuando no le favorec… https://t.co/dSfuCFuDEU"
javier2391,,"@drnadermora @CamiloPrietoVal @CIDH @petrogustavo No. Pertenece al ejecutivo, no al judicial."
JaimeJcamacho62,,@petrogustavo @CIDH Pero si evadieron el mandato popular cuando ganó el NO por el plebiscito al mal llamado “ acuer… https://t.co/keicyQX242
VeladiaKaliche,"Bogotá, D.C., Colombia","Falso, desconoce la CIDH.
Fundida usted, no pasó en elecciones. https://t.co/7vwoekBL6F"
_ANDRES_L,"Bogotá, D.C., Colombia",Entonces malparita cabello se pasa las medidas cautelares de la CIDH por la raja?? Ahhh buenoo
AleCasda,,"@petrogustavo @CIDH Así cómo Rata de alcantarilla te vamos a sacar Petro-CACAS, narcoguerrillero contá porque no co… https://t.co/iid83NJHHq"
hippiecosmico94,"Bogotá, D.C., Colombia",@CIDH ¡Esto es inaceptable! https://t.co/3wrgMX5Hbh
onasismiguel,,@petrogustavo @CIDH El otro alcalde no que locura.
mgaitano100,"Yopal, Colombia",Señores @PGN_COL sra Cabello solo char Uribe Ñeñeduque pueden hacer política y VOS callada no sea complice leas el… https://t.co/Rpg9WVZFmz
catamartinezc,"Bogotá, D.C., Colombia",Colombia sería responsable internacionalmente si el proceso de @PGN_COL contra @QuinteroCalle termina siendo una de… https://t.co/t5kMjJYyFF
CIDH,"Washington, DC","El Caso Nissen Pessolani vs. Paraguay, presentado por la #CIDH ante la @CorteIDH, hace referencia a la violación de… https://t.co/HY5cRd3eOp"
Mechis_05,,#QueSeSancioneA La procuradura por desobedecer lo ordenado por la @CIDH
gelmang,bogota,@petrogustavo @CIDH Cambie de jíbaro que se la están entregando con 90% en mierda. Hágalo por su salud.
cmarce12000,Colombia,@petrogustavo @CIDH @QuinteroCalle  Parece obvio pero hay que aclarar que un GOLPE DE ESTADO es contra el Jefe de E… https://t.co/bKqE9yFLxf
JairoHernndezA1,,"@piedadcordoba @CIDH @petrogustavo Asuman las consecuencias.

Pará cuando teodora va a responder por múltiples crím… https://t.co/jC4Els4bQx"
JaimeJcamacho62,,@petrogustavo @CIDH Pero si evadieron el mandato popular cuando ganó el NO por el plebiscito para el mal llamado “a… https://t.co/TEL4jUN1Mj
DanielA49214269,"Bucaramanga, Colombia","@jeferbu @RepublicaNow @IWantToRock_lml Pues a la CIDH no le parece gracioso.

Como sea, según esa lógica de que la… https://t.co/ZcqX9wvMrH"
Hernanoropi,,@Sottovo1446 @CeDemocratico @QuinteroCalle @CIDH @CamaraColombia @MJDuzan @SenadoGovCo @OEA_oficial Solo le faltó d… https://t.co/pDXxnAslkR
flezcano777,,@VirnaJohnson @QuinteroCalle Que bien que viene la CIDH en cabeza de George Soros para darnos lecciones sobre nuest… https://t.co/r6a0QHkt1L
NNorma0731,"Bogotá, D.C., DE PALMIRA VALLE",@petrogustavo @CIDH Bueno ustedes si son muy resentidos ave Maria.apenas lo van a investigar deje la chilladera con… https://t.co/H9IZa2FSWx
jorgeandresbell,Colombia,@andreefeelip29 @GomezDa78155177 @petrogustavo @CIDH Si el alcalde de Ibagué que es de derecha incumple la ley debe… https://t.co/xRaOPNgWVR
Cartondehuevos, narcolandia suramérica,@petrogustavo @CIDH Le pides a gritos ayuda a la @CIDH ahora . Si llegarás a tomar el poder los mandarás a la mierd… https://t.co/KXJv0uL2fn
Chalupin948,Colombia,@agilopina @PGN_COL @CIDH O sea si yo digo me identifico con el bello clima q hay.....eso se entiende q voto x algu… https://t.co/lrtZ1aERYC
gjalfonso,,@SoyAlexys @petrogustavo @CIDH Pobrecita no sabe ni que es eso
Emilian55321280,,@piedadcordoba @CIDH @petrogustavo Y tú por si has echo tantas cosas en contra en contras?
PimientaJuanito,,"A Pinturita le salió carita la clase de conducción, qué quede clarito qué la CIDH no puede hacer nada, la Procuradu… https://t.co/m8ClIs8BvV"
PalmaCentauro,desconocida,@petrogustavo @CIDH Es lo único que sabe trinar éste criminal... deslegitimar las instalaciones cuando los tocan..… https://t.co/DMJq5uzOun
hernatelo,"Medellín, Colombia",@consejodeestado @CorteSupremaJ  @CIDH @ONUHumanRights  el terrorista del m-19 @petrogustavo  es el responsable de… https://t.co/7ud2RImv1T
jorgeandresbell,Colombia,"@petrogustavo @CIDH Lo veo bien Defendiendo al alcalde de derecha de Ibagué, sin embargo si participó en política d… https://t.co/1RAp5KE72k"
CarlosA01555392,,@QuinteroCalle Ahora igual que su jefe Petro a llorar a la CIDH o a la corte interamericana de derechos humanos. Po… https://t.co/BCR9S0f7bd
HenryNoboaA, ⚜️ציון⚜️,@LassoGuillermo @Israel_MOD @Isaac_Herzog @juancaholguin @CancilleriaEc @IsraelinEcuador @USembassyEC @AIPAC @CIDH… https://t.co/m4NNjW7erO
Carlos85963214,,"@petrogustavo @CIDH Le  comento que los colombianos pensamos,analizamos y concluimos.  Por lo anterior no estamos d… https://t.co/D85UiUZ4XR"
sebasdeleong,Bogotá D.C.,"@marimonda_la @QuinteroCalle Fue la Corte IDH, no la Comisión (CIDH). La Comisión IDH emite recomendaciones, la Cor… https://t.co/C3GntgjmcB"
AngelicaBohor18,"México, USA, Colombia",@PGN_COL Ustedes son una cloaca que investiga y sanciona a conveniencia. Ya no se sonrojan para pisotear la constit… https://t.co/t1V6LURcRJ
BARBAAZULCAPO,,"@anicamachob @petrogustavo @CIDH Eso es lo que nos espera si está rata gana la presidencia,todos los entes regulado… https://t.co/MRNMPegQGc"
gjalfonso,,@abrahamkatime @petrogustavo @CIDH @carlosecaicedo @mrafael70 Petro no va lis debates y mejor solo habla pendejadas populistas
yoko512005,Bogotá,"@Disgustavo No puede, ya la CIDH lo dijo. Y por eso ella está moviendo un proyecto de Ley para poder hacerlo. No es… https://t.co/XmKGluaMGf"
azulande,,@petrogustavo @CIDH Meta su voto popular culo arriba
555tg555,"Bogotá, D.C., Colombia",@QuinteroCalle Vaya y llorele a la CIDH lok
VanegasAlberto,"Bogotá, D.C., Colombia",Medellin se moviliza hoy 5:00 pm a la Alpujarra para defender a Quintero elegido democráticamente y se respete el e… https://t.co/Lu6ucIzjE2
marcebaez1987,,@petrogustavo @CIDH Usted y creerse mas que todas las instituciones y la.ley
sergiomatamoro2,,"@QuinteroCalle supongo que la cidh puede garantizar sus derechos y asi obrar, supongo que la nación será condenada,… https://t.co/CHT8ghEv0j"
Mechis_05,,@MAndreaNieto Claro! No se ha enterado que eso fue lo que dijo la @CIDH . En qué planeta es que vive que no sabe?
guarnizo2014,Colombia,@petrogustavo @CIDH Por eso compró los camiones chatarra? Xq sabía que no había autoridad admtiva que lo sancionara?
Carolapalante,,@juro2806 @petrogustavo @CIDH Solo responde a mi pregunta
whale_warm,,@petrogustavo @CIDH A pinturita al igual que a tí te vamos a sacar en primera... vuelta
gjalfonso,,@antoandrade88 @petrogustavo @CIDH La procuraduria hizo una suspensión provisional a un empleado público que es el… https://t.co/L8uRpA9Fs9
AzuayOD,"Pichincha, Ecuador",@MichelCaballero @franklingarciap No pasa nada... colombia e israel asesinan a cientos de personas y nunca lo llevan ni @CIDH
CristobalCotes,,"@sergio_fajardo @trouble_wreck Un motivo más para derrotar en primera este sistema autoritario,violadores del fallo de la CIDH."
PapetoBarros,,@petrogustavo @CIDH Que tallll..Llamarle Golpe de Estado a la suspensión de un simple alcalde como @QuinteroCalle e… https://t.co/8WEooVfUKj
AlexVisualex,,@petrogustavo @CIDH LOS COMUNISTAS TAN ASUSTAOS... ESO ES LO QUE ERES... TIC... TAC ...
amco2930,Colombia,@piedadcordoba @CIDH @petrogustavo Voz ni abras  esa jeta..que está más untada que pañal de recién nacido …usted vi… https://t.co/bp31b5mkMw
mateoruiz26,,@petrogustavo @CIDH Nos sorprende petro? No nos sorprende su ignorancia… Quiere ser presidente y sin serlo ya está… https://t.co/lU3EKIwEIu
LeovigildoSerr3,,"@armandoneira @ELTIEMPO Y, para tí, la CIDH no cuenta? Sus decisiones no son vinculantes? Hay que contextualizar la… https://t.co/C7mw5dzgLi"
jackertzon72,,@piedadcordoba @pasmol0506 @CIDH @petrogustavo Y los elegidos por voto popular no deben respetar la Ley?
juro2806,"Valencia, Venezuela",@Carolapalante @petrogustavo @CIDH eres muy radical... feliz tarde
raulBastidast,,@AUGUSTOOCAMPO @QuinteroCalle Los investigados e inhabilitados de sus cargos pueden acceder en demanda penal contra… https://t.co/bhnuN4Xbbd
GonzaloGaravit3,,@NTN24 Nunca mencionó el nombre de Petro y el gobierno colombiano está violando lo ordenado por la CIDH
leocorpus12,,@joseraulroji @petrogustavo @CIDH @QuinteroCalle @AlejandroChar @elsanoguerabaq @MiguelVergaraC @PGN_COL… https://t.co/x8uR17TMAI
douglas54135207,,"@natiibedoya METIO UN CAMBIO EN PRIMERA EN SU CARRO Y USTED BURRA BEDOYA SALE CON ESE CUENTO MARICA, CUANTO LE PAGA… https://t.co/ccVi8OazTG"
BenedictoLozano,"Colombiano, municipio san luis","@GomezDa78155177 @petrogustavo @CIDH Cuando eso , el era de la U y ahora es del pacto diabólico el pacto Bacrim, y… https://t.co/txVpKKmCH0"
chilavasq,San Antonio De Pereira,"@Mariade40298611 @ColCuarentena @petrogustavo @CIDH Pobrecito su abuelo, disfrazándolo de bandido."
JotaBD,"Planeta Tierra, por ahora.","@lcvelez Más que de ""victimizar"", se trata de selectividad indebida ejercida desde el Ministerio Público con alguna… https://t.co/WrCseMOLiB"
caperezu,,@Enrique_GomezM Artico 23. Derechos Políticos. CIDH. https://t.co/L63cm1nPLh
HernanC1919,"Valle del Cauca, Colombia","@petrogustavo @CIDH Usted debe ser quien babea por hacerle golpe de estado al presidente Iván Duque, no lo hace por… https://t.co/hSCzzFrIW7"
juareztjl,México,@AnibalGarzon @CIDH @ONU_es @hrw @CNNEE @MVSNoticias @elpost @guardian @teleSURtv @EmbEspKiev @Pontifex_es… https://t.co/oKcwaeVQCY
AntonioCR1974,"Boyacá, Colombia 🇨🇴","@MAndreaNieto Sí. 
Eso fue exactamente lo que dijo la @CIDH.

Un funcionario del poder público no puede destituir a… https://t.co/j7SvrpTBuO"
HenryNoboaA, ⚜️ציון⚜️,@LassoGuillermo @Israel_MOD @Isaac_Herzog @juancaholguin Así la depuración “revolucionaria” en @CancilleriaEc es un… https://t.co/yJNYLcslvh
HAROLDVACCA,Bogota. colombia,@lcvelez Trumpista:... Que la procuraduría no puede contravenir la sentencia de la CIDH: todo funcionario elegido p… https://t.co/6jxRKwXfMc
funceds,,@AUGUSTOOCAMPO El gobierno nacional cree que los fallos de la CIDH son fallos de carácter consultivo son de carácte… https://t.co/8mZtP0G9QG
Carolapalante,,"@juro2806 @petrogustavo @CIDH De que hablas, sobre la encuesta o las verdaderas intenciones de petro.."
Hernanoropi,,@Sottovo1446 @CeDemocratico @QuinteroCalle @CIDH @CamaraColombia @MJDuzan @SenadoGovCo @OEA_oficial Que no le dé la… https://t.co/kaIK2VuHkL
cas602021,,"@petrogustavo @CIDH Y porque no dice que golpe de estado en ibague, porque el de ibague que suspendieron esta con F… https://t.co/Ud37hkyVEX"
cia_victor,,@WFXARQ @petrogustavo @CIDH Seguro eso fue lo que. Se demostró con más de 1.500.000 votos que estaban robando en las elecciones
PalomequeRommel,,@TiempoRealEC @CIDH Los que están en las cárceles hace 14 años eran unos niños la mayoría y ahora inmiscuidos por n… https://t.co/0GIanBjeF0
HERMANIVANYELA,"Nariño, Colombia","@Juandapec @PGN_COL @QuinteroCalle Señor, se le olvida CIDH, se debe hacer suspensión mediante  fallo judicial ento… https://t.co/gHBn0fQnN0"
MarthaC33679537,,@petrogustavo @CIDH Definitivamente es UD. Guerrerista.
Alfuturocom,,@petrogustavo @CIDH Señor Petro: Usted como siempre aplica los conceptos a su acomodo. Al fin que? Hay o no democra… https://t.co/b0lVvK2vRr
chilavasq,San Antonio De Pereira,"@Jhonata49384578 @ColCuarentena @petrogustavo @CIDH Lea, lea, lea, lea, aprendan por lo menos otra palabrita que ya están muy aburridos."
tuiterasanta03,Malacatus City,"Los Derechos Humanos @CIDH @FiscalizarCIDH nunca dirán nada sobre esto, ojalá @CNNEE vea esto https://t.co/7pFwvOjvIu"
hernand24366358,,@petrogustavo @CIDH Candidato no sea descarado . Sea consciente q los alcaldes de Medellín y Cali trabajan solo par… https://t.co/Pfa6rMRun4
luisgpeq,"Caracas, Venezuela","@petrogustavo @ErikaOSanoja @CIDH Tienes dos opciones: 
1) ser tibio y te arrastras a los yanquis y no te atacaran,… https://t.co/XYbRqhxO9N"
Fer231127,,@SdrodriguezT @petrogustavo @CIDH Otra vez ud payaseando??????
JairoECifuentes,"Girardot, tierra del sol!",@petrogustavo @CIDH Cual golpe? Acaso el 🤡 de  medellin era el Jefe de Estado? Deje el show.
gjalfonso,,"@oramirezvahos @petrogustavo @CIDH Asi es procuradira. Esos de la, secta del pacto diabólico se sienten intocables"
